,DATE,ARS,AUD,BRL,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,MXN,NOK,NZD,PLN,RUB,SAR,SEK,SGD,TRY,ZAR,days
2764,5/7/2010,3.895,0.88315,1.8463,1.0499,1.11195,6.8265,20.457,5.88365,1.265150013,1.4684,7.7817,222.4,91.025,1155.4,12.8767,6.2954,0.7111,3.29395,30.5565,3.75045,7.73985,1.3994,1.574,7.7387,Friday
2765,5/10/2010,3.895,0.899750007,1.7765,1.0284,1.10825,6.8257,19.934,5.79775,1.283500008,1.498650016,7.7797,213.085,93.275,1132.1,12.486,6.1403,0.722100002,3.1268,30.1,3.75045,7.5285,1.37665,1.5265,7.4949,Monday
2766,5/11/2010,3.895,0.896350003,1.7801,1.0229,1.1088,6.8277,20.091,5.865,1.26905,1.4871,7.78095,216.84,92.69,1135.7,12.4969,6.1773,0.718100005,3.165,30.2022,3.75045,7.6269,1.3824,1.5355,7.56175,Tuesday
2767,5/12/2010,3.895,0.894600007,1.7712,1.01615,1.10785,6.8281,20.073,5.86805,1.268200002,1.486050018,7.7813,215.455,93.08,1143.8,12.3733,6.1307,0.71605,3.132,29.9657,3.7502,7.53345,1.38115,1.52475,7.4738,Wednesday
2768,5/13/2010,3.895,0.899500007,1.7733,1.01805,1.1144,6.8279,20.1715,5.9198,1.256700002,1.467700018,7.7822,216.525,92.61,1128,12.38,6.16355,0.716150001,3.1445,30.0315,3.7502,7.6031,1.37825,1.518,7.4853,Thursday
2769,5/14/2010,3.8975,0.890550006,1.8029,1.03215,1.12775,6.8267,20.499,5.9867,1.242650005,1.456200016,7.7833,222.46,92,1130.5,12.6092,6.214,0.713500003,3.23125,30.255,3.7502,7.729,1.38235,1.53575,7.5423,Friday
2770,5/17/2010,3.9025,0.87905,1.8098,1.03355,1.13535,6.8282,20.693,6.0318,1.23355,1.442950013,7.7979,225.5,92.49,1153.8,12.6446,6.2531,0.69975,3.25395,30.5215,3.7502,7.7846,1.3951,1.54275,7.5579,Monday
2771,5/18/2010,3.91,0.874500006,1.8143,1.03135,1.1331,6.827,20.575,6.0131,1.237350014,1.443700002,7.79755,224.27,92.555,1146.6,12.7774,6.271,0.699650001,3.2425,30.2395,3.7502,7.7185,1.38795,1.54125,7.5511,Tuesday
2772,5/19/2010,3.905,0.842250003,1.8356,1.0485,1.1531,6.8276,20.852,6.03085,1.233750001,1.436750005,7.8,228.23,91.355,1165.1,12.8674,6.4256,0.673000001,3.34,30.7625,3.7502,7.8377,1.3988,1.5893,7.86,Wednesday
2773,5/20/2010,3.905,0.819500003,1.858,1.06995,1.1537,6.8276,20.9475,6.0335,1.233450015,1.430400011,7.8033,229.04,89.555,1194.1,13.0327,6.56025,0.665750004,3.37735,31.479,3.7502,7.95595,1.4057,1.59675,7.9967,Thursday
2774,5/21/2010,3.905,0.82575,1.8561,1.0624,1.14845,6.8276,20.499,5.92795,1.255200011,1.444350003,7.8033,222.13,89.89,1229.85,13.0346,6.4825,0.677300001,3.28415,31.179,3.7502,7.8207,1.409,1.57675,7.86625,Friday
2775,5/24/2010,3.905,0.830550001,1.8598,1.06055,1.1586,6.8277,20.635,6.0123,1.237800011,1.440900016,7.8024,224.4,90.49,1214.5,12.931,6.49655,0.673150003,3.31285,31.037,3.7502,7.8403,1.40785,1.5725,7.8495,Monday
2776,5/25/2010,3.905,0.81455,1.8652,1.0811,1.16255,6.8298,20.968,6.0778,1.224400015,1.433650011,7.8015,228.97,89.69,1250,13.0998,6.6372,0.663750003,3.40515,31.595,3.7502,8.0347,1.418,1.597,7.9718,Tuesday
2777,5/26/2010,3.91,0.832300005,1.8533,1.06325,1.1587,6.8295,20.9095,6.0885,1.222050006,1.442150013,7.80015,227.74,90.47,1253.3,13.0632,6.5274,0.670150004,3.3485,31.1705,3.7502,7.95225,1.4085,1.5755,7.6675,Wednesday
2778,5/27/2010,3.9125,0.84355,1.82,1.0544,1.1607,6.8308,20.91,6.06565,1.2265,1.447450002,7.78965,224.99,90.79,1224,12.8196,6.4866,0.6794,3.32295,30.8345,3.7502,7.9197,1.40335,1.5665,7.6648,Thursday
2779,5/28/2010,3.9195,0.84745,1.8082,1.05205,1.1573,6.8308,20.943,6.0335,1.233200008,1.445600019,7.78775,223.5,91.005,1194.9,12.8975,6.4682,0.6782,3.305,30.7145,3.7502,7.8453,1.40335,1.5655,7.6131,Friday
2780,5/31/2010,3.9195,0.84745,1.8177,1.05205,1.1573,6.828,20.943,6.0335,1.233200008,1.445600019,7.79165,223.5,91.005,1202.5,12.8975,6.4682,0.6782,3.305,30.7145,3.7502,7.8453,1.39855,1.5655,7.6131,Monday
2781,6/1/2010,3.93,0.841300003,1.831,1.04605,1.15275,6.8304,20.877,6.0545,1.228850002,1.470100011,7.7914,224.11,91.29,1216.5,12.9165,6.4435,0.683300002,3.3313,31.1409,3.7502,7.77925,1.4113,1.577,7.6742,Tuesday
2782,6/2/2010,3.925,0.832950003,1.8251,1.045,1.1593,6.8307,21.165,6.09865,1.220250015,1.45675001,7.795,225.955,92.29,1231.55,12.8017,6.50245,0.6769,3.36275,31.2381,3.7502,7.84025,1.4112,1.58325,7.7033,Wednesday
2783,6/3/2010,3.92,0.843850004,1.8251,1.04145,1.15415,6.8283,21.138,6.0968,1.220450007,1.462250013,7.7904,228.35,92.41,1197.5,12.7714,6.4558,0.682050004,3.35025,31.0435,3.7503,7.80965,1.4008,1.57925,7.6635,Thursday
2784,6/4/2010,3.925,0.831050003,1.857,1.0489,1.1582,6.8288,21.4605,6.1725,1.205150011,1.456500003,7.7917,238.11,92.155,1201.8,12.9839,6.5304,0.673850002,3.45285,31.3955,3.7503,7.9393,1.40235,1.5935,7.7314,Friday
2785,6/7/2010,3.9225,0.814900003,1.8715,1.05845,1.16105,6.8304,21.829,6.2341,1.192850005,1.449750019,7.8005,238.45,91.7,1235.9,12.9445,6.6985,0.66115,3.48715,31.726,3.7503,8.08545,1.4178,1.60625,7.8,Monday
2786,6/8/2010,3.915,0.8176,1.8578,1.0564,1.1515,6.8313,21.8195,6.2257,1.1948,1.436900009,7.8039,238.47,91,1233.4,12.9294,6.7134,0.6611,3.4731,31.8546,3.7505,8.10085,1.41305,1.60975,7.75755,Tuesday
2787,6/9/2010,3.915,0.834,1.845,1.03845,1.14245,6.8285,21.512,6.17,1.205650014,1.4594,7.8005,233.405,91.47,1248.7,12.8547,6.5681,0.67265,3.4185,31.6333,3.7504,7.9747,1.41485,1.59675,7.7298,Wednesday
2788,6/10/2010,3.9175,0.8466,1.8082,1.0324,1.1427,6.83,21.2375,6.1462,1.210350008,1.4665,7.79675,230.285,91.275,1251,12.7098,6.49865,0.68465,3.38765,31.545,3.7504,7.89985,1.41245,1.587,7.704,Thursday
2789,6/11/2010,3.9225,0.849300004,1.8136,1.0359,1.14975,6.8316,21.2845,6.15055,1.209250013,1.455250007,7.79475,233.15,91.67,1246.1,12.7065,6.4777,0.688200004,3.3983,31.59555,3.7504,7.9422,1.4055,1.58075,7.7056,Friday
2790,6/14/2010,3.925,0.865050002,1.806,1.0232,1.136,6.8316,20.872,6.0573,1.227700011,1.478600008,7.7935,227.88,91.77,1222.2,12.686,6.3875,0.700500004,3.32375,31.28,3.7504,7.80865,1.3995,1.569,7.643,Monday
2791,6/15/2010,3.925,0.8607,1.7842,1.02885,1.13085,6.8316,20.846,6.0432,1.230850005,1.481550006,7.79305,227.045,91.215,1227.7,12.5913,6.3729,0.6953,3.3062,31.3244,3.7504,7.7607,1.39895,1.56925,7.63205,Tuesday
2792,6/16/2010,3.925,0.86435,1.7849,1.0249,1.1285,6.8316,20.893,6.0388,1.231700002,1.483800012,7.79305,227.36,91.38,1210.9,12.5917,6.4045,0.697600004,3.3136,31.225,3.75035,7.8025,1.3947,1.56625,7.5877,Wednesday
2793,6/17/2010,3.925,0.862750003,1.7854,1.03155,1.11385,6.83,20.846,6.0208,1.235700001,1.478950001,7.7878,227.245,90.805,1213.5,12.5923,6.3854,0.700400004,3.3037,30.925,3.75035,7.75715,1.3959,1.56475,7.5928,Thursday
2794,6/18/2010,3.925,0.869650005,1.772,1.0247,1.10965,6.8266,20.804,6.0076,1.238350006,1.480200001,7.7839,225.55,90.825,1202.6,12.544,6.3572,0.70585,3.27215,31.0165,3.75035,7.7103,1.38595,1.556,7.5079,Friday
2795,6/21/2010,3.925,0.881400005,1.7728,1.0189,1.1087,6.7997,20.842,6.0109,1.237950011,1.481900014,7.7721,225.13,91.155,1172,12.5061,6.3635,0.712350005,3.2625,30.7703,3.7504,7.68225,1.37515,1.55075,7.49,Monday
2796,6/22/2010,3.93,0.87865,1.7815,1.0208,1.1071,6.8104,20.9935,6.0596,1.2282,1.478650009,7.7776,227.84,90.605,1181.7,12.5703,6.4641,0.70885,3.3083,30.9026,3.75035,7.7656,1.37925,1.562,7.5568,Tuesday
2797,6/23/2010,3.9275,0.869500005,1.7916,1.0444,1.11115,6.8105,20.999,6.0806,1.224050002,1.489250005,7.7783,229.33,90.105,1187.5,12.6448,6.50725,0.710750002,3.32895,31.0992,3.7502,7.79385,1.3864,1.57625,7.5498,Wednesday
2798,6/24/2010,3.93,0.866100004,1.7851,1.04515,1.10385,6.8085,20.9705,6.04265,1.231650001,1.496650018,7.7781,230.4,89.325,1188.8,12.7167,6.4957,0.705750001,3.34085,31.085,3.7502,7.782,1.3913,1.58025,7.627,Thursday
2799,6/25/2010,3.93,0.8644,1.7789,1.04125,1.09645,6.7934,20.95,6.05555,1.2292,1.4978,7.7787,232.03,89.285,1215.4,12.658,6.4884,0.70725,3.355,31.0965,3.7502,7.7762,1.39445,1.579,7.6423,Friday
2800,6/28/2010,3.9325,0.873300003,1.7782,1.03395,1.083,6.7937,20.859,6.0374,1.233200008,1.510750014,7.78365,232.055,89.24,1202,12.689,6.409,0.708200005,3.35595,31.006,3.75025,7.7243,1.38575,1.572,7.57395,Monday
2801,6/29/2010,3.93,0.853500002,1.8077,1.0506,1.0843,6.7947,21.1395,6.1162,1.217850008,1.505850017,7.78445,235.78,88.445,1217,12.8706,6.4983,0.693750001,3.4085,31.305,3.7503,7.8095,1.3955,1.58575,7.6625,Tuesday
2802,6/30/2010,3.93,0.844750003,1.799,1.0626,1.0781,6.7909,20.9655,6.0809,1.224950002,1.496150002,7.7849,232.825,88.485,1222.2,12.905,6.50205,0.687600002,3.3779,31.231,3.7503,7.7754,1.39845,1.58425,7.6456,Wednesday
2803,7/1/2010,3.935,0.838450002,1.795,1.06425,1.06165,6.7814,20.6935,5.98365,1.244800004,1.512350001,7.7849,230.58,87.06,1228.7,13.0329,6.4841,0.685650002,3.34385,31.171,3.7503,7.72635,1.39925,1.58275,7.77655,Thursday
2804,7/2/2010,3.935,0.84585,1.7752,1.0637,1.0645,6.7747,20.393,5.9145,1.259850011,1.518750009,7.79305,226.67,87.695,1228.5,13.1257,6.42225,0.6916,3.29545,31.066,3.7503,7.61355,1.3937,1.565,7.6976,Friday
2805,7/5/2010,3.935,0.84585,1.777,1.0637,1.0645,6.7694,20.393,5.9145,1.259850011,1.518750009,7.7882,226.67,87.695,1223.4,13.1257,6.42225,0.6916,3.29545,31.066,3.7503,7.61355,1.3921,1.565,7.6976,Monday
2806,7/6/2010,3.935,0.854250001,1.7799,1.0499,1.0574,6.7744,20.169,5.893,1.264850003,1.522050022,7.7884,224.465,87.425,1222.3,12.9889,6.3539,0.696250004,3.24225,30.9695,3.75025,7.5977,1.3894,1.555,7.62135,Tuesday
2807,7/7/2010,3.935,0.8583,1.7677,1.05175,1.05435,6.779,20.188,5.90045,1.263250008,1.520100017,7.7918,224.035,87.28,1223,12.8442,6.4039,0.698950002,3.2446,31.1148,3.75035,7.60375,1.3905,1.557,7.6325,Wednesday
2808,7/8/2010,3.9375,0.8738,1.7646,1.04175,1.051,6.7755,20.033,5.8796,1.267950004,1.515850001,7.7898,221.305,88.56,1209.3,12.7952,6.3626,0.7069,3.22085,30.8558,3.7503,7.52855,1.3832,1.551,7.57415,Thursday
2809,7/9/2010,3.9375,0.874850004,1.7646,1.03175,1.05745,6.7737,20.0385,5.9032,1.262850004,1.510800022,7.78405,221.395,88.485,1196,12.7601,6.3698,0.7075,3.2231,30.905,3.7503,7.49365,1.3788,1.55175,7.57345,Friday
2810,7/12/2010,3.9375,0.874150005,1.7658,1.03605,1.06275,6.7713,20.127,5.92375,1.258500003,1.507600015,7.77615,221.18,88.525,1202,12.828,6.3585,0.710800002,3.2284,30.8055,3.7503,7.5205,1.38325,1.55525,7.61145,Monday
2811,7/13/2010,3.935,0.87755,1.7545,1.03125,1.0541,6.7748,20.0545,5.88555,1.266900003,1.51695,7.7767,219.555,88.08,1212.5,12.703,6.2716,0.7149,3.21,30.7085,3.7504,7.4332,1.38485,1.55,7.5481,Tuesday
2812,7/14/2010,3.935,0.882700001,1.7626,1.0324,1.0551,6.7734,20.088,5.8534,1.273050003,1.526000011,7.7734,218.865,88.465,1202.5,12.7164,6.2349,0.720950001,3.1914,30.6005,3.7504,7.37545,1.3748,1.54325,7.53465,Wednesday
2813,7/15/2010,3.935,0.877250004,1.7706,1.04145,1.0421,6.7745,19.705,5.7778,1.289550015,1.53735,7.7716,216.895,87.45,1202.5,12.7911,6.2034,0.72175,3.15885,30.4504,3.7505,7.3245,1.3753,1.5375,7.55175,Thursday
2814,7/16/2010,3.935,0.872800004,1.7815,1.05255,1.0489,6.7763,19.6665,5.7575,1.294550013,1.534650011,7.77375,217.765,86.415,1203.5,12.8988,6.2534,0.712700003,3.17675,30.4223,3.7505,7.33,1.3753,1.5405,7.5923,Friday
2815,7/19/2010,3.935,0.866800005,1.7841,1.05555,1.05195,6.7783,19.572,5.74925,1.296300012,1.521200014,7.7757,224.79,86.675,1215.6,12.8837,6.3015,0.70415,3.19145,30.535,3.7505,7.3432,1.3778,1.54,7.6632,Monday
2816,7/20/2010,3.935,0.876150003,1.7721,1.0562,1.04805,6.7776,19.695,5.7837,1.288400005,1.523650019,7.7753,223.4,87.02,1205.7,12.8114,6.31245,0.710550003,3.201,30.5,3.7505,7.3904,1.3725,1.534,7.62235,Tuesday
2817,7/21/2010,3.935,0.882150008,1.7796,1.0424,1.0508,6.7778,19.7445,5.8138,1.281650011,1.521250022,7.77705,221.88,87.18,1204.6,12.8757,6.2471,0.718100005,3.1975,30.4425,3.7505,7.37425,1.3735,1.529,7.52995,Wednesday
2818,7/22/2010,3.9325,0.892350001,1.7595,1.03905,1.0419,6.7793,19.5125,5.7716,1.290900004,1.526000011,7.77595,220.36,87.065,1204,12.7583,6.1752,0.72455,3.17,30.415,3.75035,7.31445,1.3744,1.518,7.4459,Thursday
2819,7/23/2010,3.9325,0.894100006,1.7579,1.0393,1.0538,6.7777,19.599,5.8135,1.281900001,1.540250006,7.77225,224.59,87.29,1198.8,12.7163,6.2164,0.727050002,3.1757,30.4335,3.75035,7.3811,1.3719,1.524,7.46785,Friday
2820,7/26/2010,3.9325,0.89875,1.7653,1.03165,1.0478,6.781,19.456,5.76125,1.293550013,1.547000003,7.76685,221.995,87.24,1191.1,12.6983,6.1927,0.72955,3.1168,30.325,3.75025,7.3228,1.3652,1.51875,7.3679,Monday
2821,7/27/2010,3.9325,0.902350002,1.7684,1.03395,1.0624,6.7768,19.2775,5.7393,1.298450007,1.55545002,7.7683,218.365,87.86,1181.5,12.6868,6.1603,0.733900004,3.0862,30.2125,3.75025,7.29565,1.3622,1.5125,7.3304,Tuesday
2822,7/28/2010,3.935,0.893050002,1.7688,1.0368,1.0563,6.7798,19.054,5.7264,1.301350002,1.562150005,7.76665,217.395,87.55,1184.1,12.6969,6.1485,0.726650001,3.07365,30.221,3.75015,7.2905,1.36455,1.512,7.3593,Wednesday
2823,7/29/2010,3.9375,0.901850005,1.7603,1.03355,1.04025,6.7762,18.9535,5.6946,1.308450016,1.561750018,7.7669,216.6,87.11,1186.4,12.6913,6.0935,0.724250003,3.05515,30.1725,3.75005,7.231,1.3646,1.5115,7.3152,Thursday
2824,7/30/2010,3.9405,0.905550003,1.7553,1.0296,1.04635,6.775,19.025,5.7186,1.302950016,1.566150011,7.7669,218.095,86.655,1182.7,12.6688,6.0724,0.724250003,3.0714,30.295,3.75005,7.2295,1.362,1.5065,7.3075,Friday
2825,8/2/2010,3.94,0.913250007,1.7498,1.022,1.03705,6.7743,18.699,5.64985,1.318800017,1.589650005,7.7639,212.885,86.46,1172.5,12.575,5.9654,0.733300005,3.0218,30.0225,3.75005,7.083,1.3538,1.4935,7.2517,Monday
2826,8/3/2010,3.935,0.912950007,1.758,1.0243,1.0387,6.7734,18.742,5.6355,1.322300009,1.595300016,7.7633,212.855,85.83,1171.6,12.5941,5.964,0.73405,3.02635,29.762,3.7501,7.0922,1.3512,1.4965,7.3065,Tuesday
2827,8/4/2010,3.9325,0.914550008,1.757,1.02035,1.05085,6.7729,18.752,5.6686,1.314450015,1.58795,7.7642,213.71,86.305,1168.4,12.5355,5.9981,0.734450002,3.0405,29.747,3.7501,7.1423,1.3542,1.5025,7.2678,Wednesday
2828,8/5/2010,3.935,0.912150003,1.7528,1.0161,1.0479,6.7722,18.7885,5.6644,1.315450001,1.58330001,7.76525,212.95,85.89,1166.5,12.5699,6.0046,0.725700001,3.03335,29.871,3.7501,7.14785,1.35245,1.5035,7.2383,Thursday
2829,8/6/2010,3.9325,0.915150001,1.7579,1.0274,1.03555,6.7691,18.6695,5.6069,1.32905,1.597300001,7.7638,210.5,85.14,1161.8,12.7192,5.9599,0.728700004,3.0035,29.769,3.7501,7.0838,1.3502,1.49325,7.208,Friday
2830,8/9/2010,3.9325,0.916400007,1.751,1.0267,1.04555,6.7659,18.692,5.6273,1.324050013,1.59615001,7.76185,210.6,85.765,1160.1,12.6115,5.9596,0.728500003,3.00385,29.9275,3.7501,7.09515,1.3502,1.4905,7.201,Monday
2831,8/10/2010,3.935,0.908900007,1.756,1.03755,1.05875,6.7716,18.8875,5.6925,1.308600008,1.57435001,7.764,213.985,85.835,1168.7,12.6114,6.06055,0.720950001,3.0382,30.105,3.7501,7.19465,1.3531,1.501,7.2517,Tuesday
2832,8/11/2010,3.935,0.900300003,1.7704,1.04525,1.0583,6.7737,19.225,5.77475,1.290100001,1.566450024,7.76545,218.95,85.28,1182.2,12.7479,6.1765,0.7152,3.1049,30.3147,3.7501,7.3523,1.3589,1.52125,7.31155,Wednesday
2833,8/12/2010,3.9325,0.895400007,1.7724,1.0459,1.05075,6.7823,19.3245,5.8028,1.284050005,1.558750013,7.76715,218.585,85.945,1186.2,12.7381,6.1698,0.708450004,3.11875,30.599,3.7501,7.3747,1.361,1.51625,7.29295,Thursday
2834,8/13/2010,3.9325,0.8966,1.7724,1.0381,1.05305,6.7935,19.477,5.836,1.2761,1.558300016,7.77065,220.14,86.35,1183.8,12.7195,6.2123,0.70945,3.1426,30.544,3.7501,7.4554,1.3592,1.51625,7.3126,Friday
2835,8/16/2010,3.9325,0.895950002,1.7566,1.04415,1.0392,6.8037,19.326,5.79875,1.2845,1.567400011,7.77205,217.545,85.35,1187.2,12.6731,6.1318,0.706350003,3.0978,30.5155,3.7501,7.36105,1.3639,1.507,7.27115,Monday
2836,8/17/2010,3.935,0.903850001,1.7539,1.0334,1.0429,6.7948,19.2615,5.7882,1.287400017,1.558700011,7.76985,216.965,85.57,1176.2,12.5985,6.1374,0.710350005,3.07495,30.415,3.7501,7.32265,1.3561,1.5,7.2781,Tuesday
2837,8/18/2010,3.935,0.898750006,1.752,1.03205,1.0414,6.7922,19.295,5.796,1.285400013,1.559000021,7.77155,215.785,85.35,1174.2,12.6221,6.1565,0.715100004,3.0705,30.408,3.7501,7.35375,1.3552,1.499,7.2743,Wednesday
2838,8/19/2010,3.9375,0.895500003,1.7572,1.0372,1.0294,6.7905,19.282,5.7901,1.286750015,1.563150002,7.7707,216.025,85.05,1172.7,12.701,6.1565,0.710450005,3.0711,30.4269,3.7501,7.368,1.3537,1.507,7.26495,Thursday
2839,8/20/2010,3.9375,0.887950006,1.756,1.0501,1.0367,6.7885,19.575,5.8734,1.268600007,1.550900019,7.77465,220.18,85.74,1183,12.7665,6.2535,0.701450001,3.13475,30.671,3.7501,7.4339,1.3544,1.51575,7.34575,Friday
2840,8/23/2010,3.94,0.89295,1.7643,1.0505,1.0401,6.7986,19.624,5.88575,1.265950005,1.551300002,7.77555,223.415,85.19,1181.9,12.8661,6.2474,0.70735,3.16855,30.6268,3.7501,7.41805,1.3557,1.52625,7.344,Monday
2841,8/24/2010,3.9425,0.885300001,1.7628,1.05795,1.03205,6.7992,19.614,5.87265,1.268100004,1.545300014,7.7762,224.3,83.995,1191,12.9556,6.2978,0.705400002,3.16345,30.8783,3.7501,7.46695,1.3633,1.529,7.377,Tuesday
2842,8/25/2010,3.945,0.878250003,1.7634,1.06495,1.02985,6.7981,19.7225,5.8972,1.2627,1.543400015,7.77655,225.715,84.61,1196,12.9992,6.3669,0.695750005,3.17205,30.928,3.7501,7.4857,1.3571,1.5315,7.3888,Wednesday
2843,8/26/2010,3.945,0.888750007,1.7629,1.05365,1.0249,6.7991,19.4935,5.8462,1.273750008,1.558100023,7.77675,222.315,84.63,1190,13.0779,6.2792,0.705750001,3.12565,30.7195,3.7501,7.387,1.35555,1.5195,7.2998,Thursday
2844,8/27/2010,3.945,0.8947,1.7515,1.0607,1.02825,6.7985,19.483,5.85515,1.2719,1.548000005,7.7791,223.485,84.98,1196.6,13.0309,6.29265,0.7077,3.12755,30.685,3.7501,7.378,1.3552,1.523,7.3588,Friday
2845,8/30/2010,3.95,0.89575,1.7584,1.05455,1.02435,6.8025,19.5692,5.86915,1.2687,1.5475,7.7798,223.8315,84.715,1192,13.1377,6.28895,0.7102,3.13785,30.68,3.75025,7.38475,1.3536,1.52345,7.3329,Monday
2846,8/31/2010,3.95,0.890050005,1.7548,1.06625,1.01395,6.8105,19.4735,5.8566,1.271050002,1.537000017,7.7809,226,83.965,1198.1,13.2535,6.2932,0.700500004,3.1457,30.775,3.7503,7.36955,1.3565,1.52325,7.3924,Tuesday
2847,9/1/2010,3.95,0.90835,1.7451,1.05005,1.01695,6.809,19.278,5.80705,1.282,1.54605,7.7779,222.005,84.555,1184.7,13.0982,6.17205,0.711,3.09595,30.721,3.75,7.26635,1.3523,1.514,7.2825,Wednesday
2848,9/2/2010,3.9475,0.9111,1.7319,1.05195,1.0131,6.807,19.287,5.804,1.28265,1.540000022,7.775,221.98,84.315,1180.5,13.0519,6.156,0.717,3.0961,30.7223,3.7502,7.2629,1.3476,1.50975,7.2465,Thursday
2849,9/3/2010,3.945,0.9143,1.7299,1.0442,1.01655,6.8026,19.216,5.789,1.286050007,1.543550005,7.7738,221.38,84.345,1175.1,12.9516,6.13045,0.7194,3.0648,30.6235,3.7502,7.2401,1.3468,1.502,7.181,Friday
2850,9/6/2010,3.945,0.9175,1.7258,1.0354,1.0151,6.7888,19.197,5.7833,1.2874,1.5372,7.76845,221.49,84.195,1171.2,12.9516,6.1238,0.72425,3.056,30.618,3.75035,7.2249,1.3432,1.5025,7.218,Monday
2851,9/7/2010,3.9475,0.91365,1.7258,1.04445,1.011,6.7923,19.3985,5.85,1.27265,1.530400003,7.7684,226.05,83.73,1176.8,13.0594,6.2133,0.721,3.0966,30.8185,3.7504,7.31135,1.34845,1.5145,7.2788,Tuesday
2852,9/8/2010,3.9475,0.918850007,1.7225,1.03685,1.0098,6.7966,19.365,5.84155,1.2745,1.548550008,7.7717,225.15,83.915,1172.8,13.0178,6.17975,0.723050005,3.09035,30.855,3.7504,7.2561,1.3453,1.515,7.2422,Wednesday
2853,9/9/2010,3.945,0.926100007,1.7223,1.0312,1.01145,6.7845,19.386,5.8442,1.273950005,1.547600021,7.7714,223.375,83.765,1167.4,12.9915,6.184,0.7269,3.09045,30.826,3.7504,7.259,1.3418,1.50935,7.19,Thursday
2854,9/10/2010,3.945,0.9265,1.719,1.0325,1.02215,6.7685,19.427,5.85045,1.2726,1.538800003,7.7686,223.87,84.25,1165.7,12.9109,6.1828,0.7279,3.09705,30.901,3.7504,7.23095,1.3418,1.50415,7.1739,Friday
2855,9/13/2010,3.9475,0.93605,1.7158,1.02715,1.00815,6.7597,19.155,5.78565,1.286400007,1.543000024,7.7674,220.09,83.79,1160.8,12.8478,6.1133,0.73415,3.058,30.729,3.7504,7.1436,1.33855,1.493,7.1392,Monday
2856,9/14/2010,3.95,0.93985,1.706,1.0243,0.99505,6.7461,18.924,5.7399,1.297350016,1.550250021,7.7674,217.255,83.045,1161.7,12.8287,6.0543,0.73605,3.02705,30.6066,3.7504,7.07965,1.3371,1.492,7.0884,Tuesday
2857,9/15/2010,3.95,0.94115,1.7248,1.02595,1.0015,6.7382,18.905,5.71515,1.30295,1.56355,7.7668,216.595,85.64,1160.9,12.8205,6.0727,0.7352,3.02335,30.991,3.7503,7.06795,1.3373,1.491,7.0857,Wednesday
2858,9/16/2010,3.95,0.938,1.716,1.0264,1.01355,6.7299,18.828,5.6837,1.310200005,1.564300021,7.7675,215.945,85.67,1164.5,12.8337,6.0975,0.7251,3.01585,31.345,3.7503,7.0573,1.33745,1.497,7.1417,Thursday
2859,9/17/2010,3.95,0.937000008,1.7181,1.03315,1.01075,6.7243,18.919,5.70795,1.304650011,1.563600017,7.7642,216.405,85.855,1160.5,12.7688,6.0988,0.726500001,3.0368,30.9675,3.7503,7.05875,1.3339,1.4989,7.1421,Friday
2860,9/20/2010,3.95,0.948450007,1.7259,1.0287,1.0049,6.7089,18.8475,5.69185,1.308400009,1.557750007,7.764,214.48,85.75,1161.3,12.7671,6.0489,0.731800004,3.0115,31.095,3.7503,6.99375,1.3337,1.4926,7.11835,Monday
2861,9/21/2010,3.95,0.947850004,1.7161,1.0305,1.00375,6.7031,18.796,5.675,1.312700017,1.554200013,7.7629,213.12,85.33,1161.3,12.7254,6.0221,0.729900001,3.006,31.0438,3.7503,6.9611,1.3333,1.49395,7.12325,Tuesday
2862,9/22/2010,3.9525,0.956600005,1.7203,1.02815,0.98525,6.7031,18.345,5.555,1.34135001,1.566200001,7.7607,207.875,84.48,1161.3,12.6373,5.8856,0.738100005,2.94405,31.0425,3.7503,6.8386,1.328,1.4848,7.024,Wednesday
2863,9/23/2010,3.9525,0.95185,1.7197,1.03525,0.98445,6.7031,18.494,5.588,1.3333,1.571750019,7.7607,210.26,84.295,1161.3,12.6368,5.93875,0.7308,2.977,31.059,3.7503,6.8923,1.3272,1.4866,7.0749,Thursday
2864,9/24/2010,3.96,0.959200006,1.7114,1.02655,0.9833,6.7031,18.272,5.5272,1.347850001,1.580850013,7.76055,206.015,84.22,1155.2,12.5482,5.8794,0.734450002,2.9361,30.7575,3.7503,6.8137,1.3273,1.4772,7.0146,Friday
2865,9/27/2010,3.9725,0.96195,1.7093,1.02665,0.9836,6.6892,18.2255,5.5276,1.34705,1.583800007,7.75785,205.855,84.225,1148.2,12.5318,5.89965,0.7346,2.93285,30.57,3.7504,6.8405,1.32215,1.47395,7,Monday
2866,9/28/2010,3.9725,0.964850003,1.7104,1.03215,0.9774,6.692,18.1515,5.5008,1.354550011,1.580550005,7.7598,204.79,83.93,1146.3,12.5081,5.8751,0.737800001,2.9337,30.43715,3.7504,6.79215,1.3227,1.467,7.0145,Tuesday
2867,9/29/2010,3.9625,0.968800009,1.7053,1.03245,0.9757,6.689,18.0835,5.4794,1.359800009,1.579750006,7.7577,204.075,83.64,1142,12.5263,5.8603,0.736950001,2.92515,30.4315,3.7503,6.73975,1.3177,1.456,6.9894,Wednesday
2868,9/30/2010,3.9595,0.968950007,1.6932,1.0251,0.97555,6.7011,17.999,5.45915,1.365050016,1.576400006,7.761,202.65,83.415,1140.2,12.5902,5.851,0.736300001,2.9121,30.55,3.7502,6.71875,1.3154,1.4465,6.99,Thursday
