C1_1,DATE,ARS,AUD,BRL,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,MXN,NOK,NZD,PLN,RUB,SAR,SEK,SGD,TRY,ZAR,days
1395,6/5/2005,0.344827586,0.77695,0.406388426,0.803600129,0.830151087,0.12082402,0.043003354,0.17262213,1.28485,1.8926,0.128332638,0.005137162,0.009542895,0.001002004,0.091411856,0.158205319,0.7334,0.311769291,0.035942133,0.266652445,0.140075641,0.609681746,0.739371534,0.165562914,Friday
1396,9/5/2005,0.344827586,0.77255,0.408146606,0.808178769,0.828912467,0.12082402,0.042935039,0.172388529,1.28265,1.88275,0.128252812,0.005127285,0.009467007,0.000999201,0.091107872,0.157918009,0.7297,0.31024587,0.035942133,0.266645335,0.139787802,0.608679774,0.73664825,0.162930136,Monday
1397,10/5/2005,0.345423143,0.776,0.404367165,0.808505478,0.83302095,0.12082402,0.042821051,0.173040318,1.28775,1.88375,0.128233076,0.005121639,0.009473285,0.001000901,0.090826521,0.158896622,0.7317,0.308432546,0.035942133,0.266652445,0.139922763,0.60714611,0.732600733,0.162403573,Tuesday
1398,11/5/2005,0.345423143,0.77555,0.407356865,0.800736678,0.829978836,0.12082402,0.042736869,0.17219558,1.2816,1.87445,0.128224033,0.005121639,0.009461633,0.0009998,0.09068074,0.158581646,0.7308,0.308270908,0.035916315,0.266652445,0.139067552,0.608587165,0.729527631,0.161600491,Wednesday
1399,12/5/2005,0.345125108,0.76775,0.405317769,0.800192046,0.822808245,0.12082402,0.042369291,0.170816074,1.27125,1.86375,0.128242121,0.005070994,0.009374268,0.0010003,0.090678273,0.157188217,0.71925,0.305217697,0.035842294,0.266652445,0.137965288,0.605546809,0.737327189,0.159134309,Thursday
1400,5/13/2005,0.345423143,0.763,0.404416225,0.792141952,0.81879964,0.12082402,0.042047724,0.169937973,1.26495,1.85525,0.128227321,0.005032713,0.009335325,0.000998502,0.090717347,0.156394176,0.71385,0.302114804,0.035752592,0.266652445,0.137353204,0.604430475,0.729927007,0.158478605,Friday
1401,5/16/2005,0.346020761,0.7576,0.403828292,0.787184634,0.817460966,0.12082402,0.04188394,0.169620897,1.2623,1.8347,0.128219101,0.005007511,0.009334018,0.00099108,0.090563304,0.156033017,0.70785,0.299760192,0.035701535,0.266659556,0.136780194,0.601503759,0.723850887,0.157109191,Monday
1402,5/17/2005,0.346620451,0.75735,0.403177035,0.787959972,0.818933748,0.12082402,0.041736227,0.169715896,1.2633,1.8393,0.128212525,0.00499875,0.009327488,0.00099552,0.090935958,0.156025713,0.7088,0.30102348,0.035720664,0.266645335,0.137202442,0.603281853,0.725689405,0.155400155,Tuesday
1403,5/18/2005,0.346020761,0.75805,0.406785177,0.792267469,0.818766119,0.12082402,0.041846257,0.169733179,1.2638,1.8344,0.128215813,0.005035247,0.009332711,0.000994827,0.091170169,0.15609147,0.71055,0.303030303,0.035723855,0.266645335,0.137446654,0.603700685,0.731528895,0.15625,Wednesday
1404,5/19/2005,0.346320346,0.75705,0.408680371,0.791420996,0.816759913,0.12082402,0.041729261,0.169454188,1.2619,1.836,0.128372177,0.005021341,0.009293248,0.000995025,0.091491308,0.155617803,0.71125,0.303951368,0.035739814,0.266652445,0.137217503,0.604649757,0.732332479,0.15625,Thursday
1405,5/20/2005,0.346020761,0.7549,0.409785682,0.791076655,0.809978941,0.12082402,0.041418158,0.168435237,1.25465,1.825,0.128367233,0.004975124,0.0092477,0.000995619,0.091161858,0.154530844,0.7073,0.300030003,0.035714286,0.266652445,0.136707269,0.603937674,0.726744186,0.152905199,Friday
1406,5/23/2005,0.346320346,0.75945,0.412048292,0.795671547,0.812842918,0.12082402,0.041483448,0.168878981,1.2582,1.8289,0.128430705,0.004985045,0.009289795,0.000995619,0.091324201,0.155098876,0.7095,0.301813902,0.03564427,0.266645335,0.137132827,0.602137588,0.722282412,0.153139357,Monday
1407,5/24/2005,0.346020761,0.76195,0.411844652,0.794028903,0.81353726,0.12082402,0.041312071,0.168944603,1.25825,1.8286,0.128496717,0.004935834,0.009302326,0.0009993,0.09113278,0.155559704,0.7127,0.301431801,0.035704722,0.266652445,0.137098985,0.604357417,0.71942446,0.152671756,Tuesday
1408,5/25/2005,0.346320346,0.76245,0.415178942,0.78985822,0.814796708,0.12082402,0.04111673,0.169147497,1.25935,1.8305,0.128526444,0.004944376,0.009280312,0.0009994,0.091353401,0.156340384,0.7136,0.300978179,0.035634744,0.266652445,0.137161041,0.604467011,0.721500722,0.153374233,Wednesday
1409,5/26/2005,0.346320346,0.7604,0.415178942,0.789484072,0.809454428,0.12082402,0.040992007,0.168212823,1.2522,1.82135,0.128537183,0.00492126,0.009252834,0.000998303,0.091186796,0.156911972,0.7113,0.299177263,0.035599858,0.266645335,0.136169286,0.602681935,0.722021661,0.151114469,Thursday
1410,5/27/2005,0.346620451,0.7616,0.419410309,0.792267469,0.810307106,0.12082402,0.041194645,0.168528911,1.2545,1.82345,0.128562796,0.004951476,0.009257116,0.000997506,0.091617041,0.157165983,0.7138,0.302892625,0.035618878,0.266645335,0.13645171,0.603063563,0.729927007,0.152091255,Friday
1411,5/30/2005,0.346620451,0.7616,0.419410309,0.792267469,0.810307106,0.12082402,0.041194645,0.168528911,1.2545,1.82345,0.128562796,0.004951476,0.009257116,0.000997506,0.091617041,0.157165983,0.7138,0.302892625,0.035618878,0.266645335,0.13645171,0.603063563,0.729927007,0.152091255,Monday
1412,5/31/2005,0.344976283,0.75785,0.415247903,0.797416371,0.80324511,0.12082402,0.040695072,0.165904887,1.23485,1.82255,0.128562796,0.00486074,0.009278159,0.000992359,0.091583478,0.156047626,0.70645,0.298138127,0.035395724,0.266656,0.135051184,0.601214453,0.736105999,0.148874878,Tuesday
1413,1/6/2005,0.346921075,0.7512,0.40939982,0.803019353,0.799328564,0.12082402,0.040306328,0.164811168,1.22625,1.81575,0.128484335,0.004830918,0.009236595,0.000989413,0.092216894,0.155156631,0.70135,0.295857988,0.035202591,0.266652445,0.134156158,0.599664188,0.737191301,0.145454545,Wednesday
1414,2/6/2005,0.346620451,0.7552,0.414387535,0.801667468,0.800256082,0.12082402,0.040584416,0.165090057,1.2284,1.8169,0.12847443,0.004878049,0.009234889,0.000987362,0.092459896,0.155132561,0.70135,0.297619048,0.035260931,0.266652445,0.134356232,0.597782228,0.743494424,0.147058824,Thursday
1415,3/6/2005,0.346620451,0.7577,0.412337127,0.802278471,0.799712104,0.12082402,0.04064958,0.164967501,1.2274,1.8164,0.128493415,0.004905929,0.009300163,0.00099226,0.09259345,0.155459343,0.7023,0.298949194,0.035232978,0.266659556,0.134323747,0.599089384,0.733675715,0.147547031,Friday
1416,6/6/2005,0.345423143,0.76595,0.408163265,0.804020101,0.801731741,0.12082402,0.04077472,0.165085969,1.2282,1.8194,0.128500019,0.004926108,0.009368998,0.00099226,0.091945568,0.156193868,0.70915,0.300978179,0.035181537,0.266652445,0.13442667,0.600240096,0.732600733,0.148809524,Monday
1417,7/6/2005,0.345721694,0.76845,0.406041904,0.800352155,0.801538955,0.12082402,0.040758101,0.164872306,1.22705,1.82995,0.128519011,0.004910144,0.009370315,0.000993641,0.092023834,0.156143871,0.7131,0.302114804,0.035192804,0.266659556,0.13442667,0.601793344,0.731261426,0.15015015,Tuesday
1418,8/6/2005,0.345303867,0.76945,0.406396684,0.803212851,0.803664711,0.12082402,0.040976889,0.165628727,1.23295,1.8387,0.128509102,0.004929265,0.009361981,0.000994332,0.092093751,0.155752323,0.7164,0.3039098,0.035260931,0.266652445,0.134251614,0.602627456,0.735564546,0.149588631,Wednesday
1419,9/6/2005,0.345512654,0.7669,0.400608926,0.795355126,0.795355126,0.12082402,0.040521922,0.163767974,1.21945,1.8186,0.128515708,0.004871514,0.009286776,0.000995818,0.091768377,0.154440154,0.71165,0.301681876,0.035145679,0.266666667,0.132546888,0.600835161,0.731930467,0.146359312,Thursday
1420,10/6/2005,0.345781466,0.76215,0.404522562,0.800480288,0.789141414,0.12082402,0.040417921,0.162850536,1.21235,1.8134,0.128541313,0.00486074,0.009220414,0.000993739,0.092072553,0.15453562,0.7071,0.301313728,0.03511236,0.266666667,0.131355988,0.599125277,0.731261426,0.147601476,Friday
1421,6/13/2005,0.347372992,0.7614,0.408229915,0.794849376,0.782809503,0.12082402,0.040095427,0.161756023,1.20375,1.80115,0.128559491,0.004824974,0.009126169,0.000987947,0.091968823,0.153303695,0.70425,0.297424306,0.034965035,0.266645335,0.129529484,0.597996711,0.725689405,0.145306597,Monday
1422,6/14/2005,0.348280366,0.76545,0.410972979,0.795703203,0.782932081,0.12082402,0.040171129,0.161859441,1.20455,1.80715,0.128597515,0.004844844,0.009149549,0.00098668,0.092319055,0.152823413,0.70915,0.298850918,0.034965035,0.266645335,0.129902184,0.597175361,0.723589001,0.145111555,Tuesday
1423,6/15/2005,0.347674924,0.76745,0.410745092,0.806451613,0.786627335,0.12082402,0.040290089,0.162680983,1.21105,1.81925,0.128647974,0.004862631,0.009145366,0.000987947,0.092329709,0.153275497,0.7109,0.298730396,0.034937549,0.266645335,0.130458889,0.597282365,0.727537286,0.146502974,Wednesday
1424,6/16/2005,0.347977381,0.7722,0.415731271,0.807917592,0.784436774,0.12082402,0.040400776,0.162404892,1.2086,1.8192,0.128609093,0.004885914,0.009168424,0.000985999,0.092562595,0.15361455,0.71475,0.299007296,0.035007877,0.266659556,0.130365349,0.596854576,0.731662703,0.14858841,Thursday
1425,6/17/2005,0.348280366,0.7778,0.419023675,0.81014299,0.791859682,0.12082402,0.040858018,0.164325035,1.2232,1.8237,0.128623153,0.004930723,0.009173891,0.000990786,0.092790201,0.154612078,0.7169,0.300273249,0.035072337,0.266652445,0.132899196,0.598247136,0.736783938,0.15015015,Friday
1426,6/20/2005,0.348280366,0.77595,0.417885499,0.811886011,0.785731123,0.12082402,0.040462896,0.162985902,1.21365,1.8239,0.128628117,0.004899559,0.009142439,0.000991867,0.09227646,0.154375782,0.7147,0.299580587,0.035063114,0.266666667,0.131371519,0.598730691,0.732869183,0.148920328,Monday
1427,6/21/2005,0.348583878,0.77735,0.421389743,0.811523636,0.787246605,0.12082402,0.040568774,0.162956686,1.21365,1.82635,0.12862729,0.004895841,0.009225518,0.00098668,0.09258402,0.154559505,0.71565,0.299150413,0.034952936,0.266652445,0.131224985,0.596267366,0.736241487,0.148478099,Tuesday
1428,6/22/2005,0.349192492,0.77945,0.419621501,0.809061489,0.78699878,0.12082402,0.0406719,0.162903594,1.21325,1.82245,0.128720837,0.004898479,0.009190332,0.000989707,0.092962722,0.154035736,0.7166,0.301050667,0.034965157,0.266652445,0.130498897,0.599035553,0.738825268,0.148533234,Wednesday
1429,6/23/2005,0.348280366,0.77245,0.416927246,0.810668396,0.782503228,0.12082402,0.040385276,0.161791354,1.20495,1.8193,0.12870427,0.004884721,0.00918105,0.000989511,0.092661231,0.151667968,0.7068,0.300228173,0.034873583,0.266627561,0.128658733,0.598641085,0.739508227,0.147924618,Thursday
1430,6/24/2005,0.347372992,0.76745,0.420168067,0.811260293,0.784559862,0.12082402,0.040368158,0.162291557,1.2088,1.8219,0.128671149,0.004885437,0.009147457,0.000987557,0.092923849,0.15218847,0.70445,0.300806161,0.034907182,0.266666667,0.128846055,0.596836765,0.740466494,0.149164678,Friday
1431,6/27/2005,0.346170489,0.76885,0.421229992,0.812743823,0.788332676,0.12082402,0.040487469,0.163291966,1.21635,1.82625,0.128679427,0.004906531,0.009142857,0.000987849,0.092605454,0.153069034,0.7078,0.299661383,0.035004813,0.266666667,0.129600829,0.597246693,0.740055504,0.150672754,Monday
1432,6/28/2005,0.345572354,0.76595,0.422636406,0.811984897,0.781830265,0.12082402,0.040271429,0.162131051,1.20815,1.81725,0.128702613,0.004879953,0.009107468,0.000979336,0.092183741,0.151892582,0.7012,0.298071478,0.034937671,0.266666667,0.128440603,0.595610352,0.743080067,0.15037594,Tuesday
1433,6/29/2005,0.345572354,0.76175,0.424502271,0.815294933,0.78070107,0.12082402,0.040147744,0.162016785,1.20685,1.80455,0.128700957,0.004869023,0.009064129,0.000974374,0.092954081,0.152669425,0.69915,0.297641194,0.034885749,0.266631116,0.127795527,0.5934542,0.744740272,0.148765248,Wednesday
1434,6/30/2005,0.347372992,0.7625,0.428540819,0.81645983,0.78057919,0.12082402,0.040269808,0.1625065,1.2095,1.79265,0.128671149,0.004897399,0.009024049,0.000975229,0.092764378,0.152927413,0.69595,0.299365345,0.034937549,0.266631116,0.12806393,0.593718459,0.749203971,0.149889082,Thursday
1435,1/7/2005,0.346470333,0.75125,0.424358158,0.805964135,0.771724031,0.12082402,0.039885926,0.1605639,1.19695,1.7718,0.128668665,0.004849896,0.008955759,0.000969462,0.09320316,0.151864901,0.683,0.298133683,0.034900969,0.266652445,0.126166249,0.592311793,0.746547219,0.148045065,Friday
1436,4/7/2005,0.346470333,0.75125,0.422689999,0.805964135,0.771724031,0.12082402,0.039885926,0.1605639,1.19695,1.7718,0.128668665,0.004849896,0.008955759,0.000969462,0.09320316,0.151864901,0.683,0.298133683,0.034900969,0.266652445,0.126166249,0.592311793,0.746547219,0.148045065,Monday
1437,5/7/2005,0.346470333,0.74045,0.420839997,0.802471613,0.766929979,0.12082402,0.039666799,0.159778866,1.1907,1.75425,0.128648802,0.004818929,0.008949747,0.000948947,0.092965315,0.150665943,0.6756,0.29563932,0.034674064,0.266645335,0.126557448,0.588148802,0.742115028,0.145657937,Tuesday
1438,6/7/2005,0.347071584,0.7425,0.417641163,0.80925791,0.767695378,0.12082402,0.039633784,0.160012801,1.19285,1.7578,0.128614882,0.004822066,0.008944144,0.000954381,0.092839735,0.150609214,0.6762,0.293246532,0.034681279,0.266627561,0.127060767,0.589953099,0.741839763,0.146327188,Wednesday
1439,7/7/2005,0.348583878,0.74025,0.420910851,0.811589498,0.77187295,0.12082402,0.039511636,0.160336064,1.1949,1.7411,0.128628117,0.004820671,0.008930565,0.000949938,0.092528337,0.151256183,0.67305,0.291664236,0.034685971,0.266645335,0.126926909,0.589136326,0.737735153,0.145836372,Thursday
1440,8/7/2005,0.348583878,0.7425,0.421247736,0.820512821,0.767931193,0.12082402,0.039576531,0.160074274,1.19345,1.7361,0.128630599,0.004823927,0.008917822,0.000948047,0.093099467,0.15147384,0.6733,0.293091826,0.034698247,0.266652445,0.126420652,0.587492289,0.743632645,0.145454545,Friday
1441,11/7/2005,0.34888792,0.7467,0.427441761,0.822469877,0.776126353,0.12082402,0.039854134,0.161822772,1.20675,1.7551,0.128568582,0.004883647,0.008942144,0.00095813,0.093348891,0.152788388,0.6773,0.294698376,0.034818942,0.266652445,0.127438861,0.589327283,0.745851203,0.147714851,Monday
1442,12/7/2005,0.347977381,0.75625,0.427104021,0.829703381,0.784159969,0.12082402,0.040338033,0.163563058,1.21975,1.7732,0.128556185,0.00495025,0.009013881,0.000962001,0.093576007,0.154329323,0.6854,0.296103281,0.034965035,0.266645335,0.129349373,0.59243461,0.749906262,0.152045005,Tuesday
1443,7/13/2005,0.348583878,0.748,0.42468255,0.828397465,0.775404179,0.12082402,0.039935305,0.162071928,1.20915,1.7548,0.128552054,0.004899319,0.00891504,0.000964413,0.093526122,0.153097155,0.6715,0.291349824,0.034965035,0.266652445,0.128937427,0.592101368,0.749906262,0.150545728,Wednesday
1444,7/14/2005,0.349497597,0.75365,0.428155506,0.826480433,0.776036008,0.12082402,0.040036834,0.16225864,1.2103,1.7607,0.128562796,0.004904605,0.008917425,0.00096918,0.094027381,0.152636801,0.6767,0.291664236,0.034877232,0.266645335,0.128838585,0.591418517,0.752021057,0.151572565,Thursday
1445,7/15/2005,0.349192492,0.74985,0.427972267,0.821321506,0.772021925,0.12082402,0.039835083,0.161456988,1.2043,1.754,0.128568582,0.004886272,0.008908289,0.000959509,0.094031359,0.151517447,0.6745,0.291596198,0.034846241,0.266652445,0.128108226,0.592908811,0.750215687,0.150659134,Friday
1446,7/18/2005,0.349192492,0.7529,0.428082192,0.821692687,0.772857253,0.12082402,0.040011203,0.161604409,1.20585,1.7506,0.128599996,0.004894283,0.008948145,0.00096637,0.094424248,0.150844351,0.6777,0.293888587,0.034867503,0.266602682,0.128244588,0.59215396,0.750609871,0.149716288,Monday
1447,7/19/2005,0.349497597,0.7501,0.426967252,0.820815891,0.766400981,0.12082402,0.039753528,0.160699364,1.1991,1.7374,0.128585114,0.004869972,0.008852691,0.000961538,0.094130936,0.149661391,0.67385,0.29143898,0.034785634,0.26664178,0.127292053,0.591558461,0.74906367,0.148713259,Tuesday
1448,7/20/2005,0.349497597,0.7533,0.426548371,0.818230168,0.768698593,0.12082402,0.039826357,0.160978751,1.2015,1.72945,0.128560317,0.004886391,0.008799331,0.000959325,0.093916114,0.150875075,0.6727,0.290718802,0.034879665,0.266638225,0.127069647,0.591645959,0.749344324,0.149432158,Wednesday
1449,7/21/2005,0.349344978,0.76345,0.424448217,0.82176021,0.77597579,0.123304562,0.040113924,0.162358748,1.21195,1.7462,0.128562796,0.004932426,0.009042,0.000965717,0.094437624,0.151986078,0.6842,0.295081,0.034998565,0.266652445,0.128039334,0.594972483,0.754147813,0.151791135,Thursday
1450,7/22/2005,0.349192492,0.76745,0.417040265,0.823316318,0.774683348,0.12328784,0.040139686,0.162349522,1.21145,1.7438,0.128694332,0.004928172,0.009017539,0.000979144,0.094029149,0.152137532,0.6873,0.294394724,0.034958923,0.266645335,0.128180478,0.60190201,0.746686578,0.151200151,Friday
1451,7/25/2005,0.349497597,0.76315,0.406256348,0.82047916,0.771843161,0.12328176,0.039952058,0.161720708,1.20665,1.7443,0.128610747,0.004919323,0.008957363,0.000977804,0.093694369,0.152462266,0.68385,0.293690069,0.034879665,0.266638225,0.128084433,0.600690794,0.747523827,0.150391771,Monday
1452,7/26/2005,0.349497597,0.7581,0.40836328,0.812776852,0.76979331,0.123306083,0.039736941,0.161140877,1.20235,1.7416,0.12858098,0.004896201,0.008909877,0.000973805,0.093589144,0.152105135,0.68255,0.292243848,0.034794711,0.26664178,0.127310689,0.600510434,0.743356253,0.149566258,Tuesday
1453,7/27/2005,0.349192492,0.7552,0.41025641,0.808538163,0.770208341,0.123262006,0.039786743,0.161338464,1.2038,1.7423,0.128566929,0.004912436,0.008901549,0.000969838,0.093949643,0.151972219,0.6798,0.293560745,0.034794711,0.266645335,0.127520929,0.598856185,0.745573159,0.15037594,Wednesday
1454,7/28/2005,0.349497597,0.7564,0.415627598,0.808930594,0.774263482,0.123334978,0.04005287,0.161935453,1.20835,1.7521,0.128569408,0.004929265,0.008894028,0.000972857,0.094133151,0.152807066,0.68085,0.296898891,0.034879665,0.266645335,0.128459577,0.59982605,0.750609871,0.150922893,Thursday
1455,7/29/2005,0.348583878,0.76,0.420150414,0.81559416,0.778331258,0.123371496,0.040267375,0.162835951,1.21475,1.7609,0.128628117,0.004958104,0.008919811,0.000973899,0.094241825,0.154440154,0.68305,0.298770559,0.034928397,0.266652445,0.128874283,0.601702819,0.75443229,0.15171514,Friday
1456,1/8/2005,0.349803236,0.76155,0.422297297,0.824470278,0.783514848,0.123386719,0.040584416,0.163631306,1.22095,1.7703,0.128634735,0.004983554,0.008917027,0.000976086,0.094357426,0.155504066,0.68515,0.300806161,0.035004813,0.266631116,0.129763117,0.602246379,0.756859035,0.153338956,Monday
1457,2/8/2005,0.349772648,0.76475,0.42707666,0.827300931,0.784190715,0.123408036,0.040732368,0.163658086,1.22085,1.77115,0.128662043,0.004985045,0.008986341,0.000980008,0.094308483,0.155588748,0.6871,0.299958006,0.034989626,0.266652445,0.130270246,0.603737133,0.756143667,0.153190968,Tuesday
1458,3/8/2005,0.349803236,0.77155,0.43278802,0.824232434,0.790732614,0.123379107,0.041309512,0.165077793,1.23155,1.78,0.128648802,0.00504923,0.00900009,0.000982898,0.094179695,0.156945218,0.6916,0.302324878,0.035106196,0.26664178,0.131175066,0.605125412,0.761469636,0.155159038,Wednesday
1459,4/8/2005,0.349497597,0.773,0.433895952,0.825934338,0.793650794,0.123415652,0.041485169,0.165783868,1.2372,1.77855,0.128660388,0.005065215,0.00898513,0.000988533,0.094535829,0.157247539,0.6911,0.303923654,0.035133948,0.266634671,0.132471386,0.605271918,0.761614623,0.154858691,Thursday
1460,5/8/2005,0.349192492,0.76785,0.433313112,0.821152899,0.790076637,0.123400422,0.041526515,0.165348016,1.23375,1.77425,0.128652112,0.005058041,0.008922198,0.000986291,0.094434948,0.156176792,0.6897,0.303260045,0.03519268,0.266627561,0.132079459,0.605528475,0.759445605,0.154882676,Friday
